"DOI","publisher","type","created","created_year"
"10.1098/rsta.2018.0083","The Royal Society","journal-article",2018-10-15,2018
"10.1111/ejn.14519","Wiley","journal-article",2019-07-22,2019
"10.1038/s41561-018-0297-z","Springer Science and Business Media LLC","journal-article",2019-02-04,2019
"10.18272/aci.v11i2.1305","Universidad San Francisco De Quito","journal-article",2019-01-31,2019
"10.1016/j.biocon.2017.10.010","Elsevier BV","journal-article",2017-10-29,2017
"10.22148/16.027","CA: Journal of Cultural Analytics","journal-article",2018-11-09,2018
"10.1016/j.jhydrol.2019.04.070","Elsevier BV","journal-article",2019-04-24,2019
"10.1016/j.physa.2019.123344","Elsevier BV","journal-article",2019-11-06,2019
"10.1093/jamia/ocz190","Oxford University Press (OUP)","journal-article",2019-10-08,2019
"10.3390/v10120704","MDPI AG","journal-article",2018-12-12,2018
"10.2196/10926","JMIR Publications Inc.","journal-article",2018-11-20,2018
"10.2196/12237","JMIR Publications Inc.","journal-article",2018-11-21,2018
"10.22148/16.028","CA: Journal of Cultural Analytics","journal-article",2018-11-22,2018
"10.26407/2018jrtdd.1.4","Stg ReAttach Therapy International Foundation","journal-article",2019-02-05,2019
"10.26407/2018jrtdd.1.7","Stg ReAttach Therapy International Foundation","journal-article",2019-02-05,2019
"10.26407/2018jrtdd.1.6","Stg ReAttach Therapy International Foundation","journal-article",2019-02-05,2019
"10.26407/2018jrtdd.1.8","Stg ReAttach Therapy International Foundation","journal-article",2019-02-05,2019
"10.26407/2018jrtdd.1.5","Stg ReAttach Therapy International Foundation","journal-article",2019-02-05,2019
"10.1007/s12080-019-0422-7","Springer Science and Business Media LLC","journal-article",2019-04-25,2019
"10.3390/jfb10040052","MDPI AG","journal-article",2019-11-18,2019
"10.1109/ciet.2018.8660839","IEEE","proceedings-article",2019-03-08,2019
"10.22148/16.029","CA: Journal of Cultural Analytics","journal-article",2018-12-03,2018
"10.1016/j.apenergy.2019.113890","Elsevier BV","journal-article",2019-09-18,2019
"10.2196/13001","JMIR Publications Inc.","journal-article",2019-09-26,2019
"10.30822/artk.v3i1.157","Universitas Katolik Widya Mandira","journal-article",2018-11-30,2018
"10.30822/artk.v3i1.154","Universitas Katolik Widya Mandira","journal-article",2018-11-30,2018
"10.30822/artk.v3i1.144","Universitas Katolik Widya Mandira","journal-article",2018-11-30,2018
"10.30822/artk.v3i1.158","Universitas Katolik Widya Mandira","journal-article",2018-11-30,2018
"10.30822/artk.v3i1.153","Universitas Katolik Widya Mandira","journal-article",2018-11-30,2018
"10.30822/artk.v3i1.159","Universitas Katolik Widya Mandira","journal-article",2018-11-30,2018
"10.30822/artk.v3i1.160","Universitas Katolik Widya Mandira","journal-article",2018-11-30,2018
"10.30822/artk.v3i1.161","Universitas Katolik Widya Mandira","journal-article",2018-11-30,2018
"10.2196/13003","JMIR Publications Inc.","journal-article",2019-06-29,2019
"10.1007/s40881-019-00068-y","Springer Science and Business Media LLC","journal-article",2019-06-13,2019
"10.6028/nist.sp.800-189","National Institute of Standards and Technology","report",2019-12-17,2019
"10.1038/s41558-019-0405-0","Springer Science and Business Media LLC","journal-article",2019-01-28,2019
"10.3758/s13414-019-01750-3","Springer Science and Business Media LLC","journal-article",2019-05-23,2019
"10.1016/j.psychsport.2018.12.005","Elsevier BV","journal-article",2018-12-21,2018
"10.2196/publichealth.7496","JMIR Publications Inc.","journal-article",2018-12-18,2018
"10.1002/hyp.13631","Wiley","journal-article",2019-11-18,2019
"10.1007/s42113-018-0021-5","Springer Science and Business Media LLC","journal-article",2018-12-18,2018
"10.1007/s10680-018-09512-x","Springer Science and Business Media LLC","journal-article",2019-01-17,2019
"10.22148/16.030","CA: Journal of Cultural Analytics","journal-article",2018-12-20,2018
"10.1080/10508619.2019.1660573","Informa UK Limited","journal-article",2019-10-01,2019
"10.1037/edu0000359","American Psychological Association (APA)","journal-article",2019-04-08,2019
"10.3390/e21050506","MDPI AG","journal-article",2019-05-17,2019
"10.1016/j.rinp.2019.02.080","Elsevier BV","journal-article",2019-02-26,2019
"10.1111/padm.12567","Wiley","journal-article",2018-10-27,2018
"10.1016/j.neurobiolaging.2018.12.011","Elsevier BV","journal-article",2019-01-05,2019
"10.1029/2018gl081794","American Geophysical Union (AGU)","journal-article",2019-05-08,2019
"10.1093/gji/ggz496","Oxford University Press (OUP)","journal-article",2019-10-29,2019
"10.1037/emo0000545","American Psychological Association (APA)","journal-article",2018-12-27,2018
"10.1073/pnas.1804350116","Proceedings of the National Academy of Sciences","journal-article",2019-01-01,2019
"10.18272/aci.v11i2.1365","Universidad San Francisco De Quito","journal-article",2019-07-29,2019
"10.1111/bor.12368","Wiley","journal-article",2019-01-08,2019
"10.1007/s11205-018-02053-0","Springer Science and Business Media LLC","journal-article",2019-01-09,2019
"10.22148/16.031","CA: Journal of Cultural Analytics","journal-article",2019-01-11,2019
"10.3758/s13428-018-1179-4","Springer Science and Business Media LLC","journal-article",2019-01-25,2019
"10.1177/0958928719886525","SAGE Publications","journal-article",2019-11-26,2019
"10.1016/j.fishres.2019.01.001","Elsevier BV","journal-article",2019-01-15,2019
"10.1111/gean.12188","Wiley","journal-article",2019-01-08,2019
"10.1080/09640568.2018.1532876","Informa UK Limited","journal-article",2019-01-10,2019
"10.3390/w11102161","MDPI AG","journal-article",2019-10-17,2019
"10.9734/ajacr/2019/v3i130085","Sciencedomain International","journal-article",2019-07-05,2019
"10.1098/rsos.190194","The Royal Society","journal-article",2019-07-10,2019
"10.3390/h8040157","MDPI AG","journal-article",2019-10-07,2019
"10.1080/09515070.2019.1638228","Informa UK Limited","journal-article",2019-07-03,2019
"10.1037/0021-843x.110.4.526","American Psychological Association (APA)","journal-article",2005-10-04,2005
"10.1037/pspp0000233","American Psychological Association (APA)","journal-article",2019-01-24,2019
"10.22148/16.032","CA: Journal of Cultural Analytics","journal-article",2019-01-30,2019
"10.1038/s41431-019-0458-6","Springer Science and Business Media LLC","journal-article",2019-07-18,2019
"10.1080/21699763.2018.1526696","Cambridge University Press (CUP)","journal-article",2018-10-06,2018
"10.1140/epjb/e2018-90180-y","Springer Science and Business Media LLC","journal-article",2018-10-19,2018
"10.1029/2019jb017500","American Geophysical Union (AGU)","journal-article",2019-09-11,2019
"10.1016/j.ssresearch.2017.02.005","Elsevier BV","journal-article",2017-02-27,2017
"10.3389/fmicb.2019.00780","Frontiers Media SA","journal-article",2019-04-15,2019
"10.1029/2019wr024902","American Geophysical Union (AGU)","journal-article",2019-07-27,2019
"10.1038/s41467-019-12491-0","Springer Science and Business Media LLC","journal-article",2019-10-11,2019
"10.1080/23311886.2019.1678450","Informa UK Limited","journal-article",2019-10-10,2019
"10.6028/nist.sp.800-205","National Institute of Standards and Technology","report",2019-06-18,2019
"10.1080/01419870.2019.1585558","Informa UK Limited","journal-article",2019-03-26,2019
"10.1130/l668.1","GeoScienceWorld","journal-article",2019-02-05,2019
"10.1016/j.jup.2019.05.004","Elsevier BV","journal-article",2019-05-15,2019
"10.9734/ajacr/2019/v3i230086","Sciencedomain International","journal-article",2019-07-05,2019
"10.1029/2019jb017539","American Geophysical Union (AGU)","journal-article",2019-09-02,2019
"10.1016/j.jmbbm.2019.02.014","Elsevier BV","journal-article",2019-02-14,2019
"10.15294/komunitas.v7i2.4586","Universitas Negeri Semarang","journal-article",2016-05-02,2016
"10.1016/j.biocon.2019.02.014","Elsevier BV","journal-article",2019-02-19,2019
"10.1016/j.apenergy.2019.113794","Elsevier BV","journal-article",2019-09-11,2019
"10.22148/16.033","CA: Journal of Cultural Analytics","journal-article",2019-02-21,2019
"10.1016/j.epsl.2019.115923","Elsevier BV","journal-article",2019-11-11,2019
"10.1590/1807-3107bor-2019.vol33.0081","FapUNIFESP (SciELO)","journal-article",2019-08-24,2019
"10.1177/1465312519886322","SAGE Publications","journal-article",2019-11-13,2019
"10.1177/1525822x18797280","SAGE Publications","journal-article",2018-09-04,2018
"10.1007/978-3-030-11373-5_3","Springer International Publishing","book-chapter",2019-02-22,2019
"10.2196/13862","JMIR Publications Inc.","journal-article",2019-08-02,2019
"10.1016/j.pubrev.2019.03.004","Elsevier BV","journal-article",2019-05-28,2019
"10.1016/j.jecp.2017.04.014","Elsevier BV","journal-article",2017-05-29,2017
"10.1016/j.marpolbul.2019.02.057","Elsevier BV","journal-article",2019-03-02,2019
"10.6028/nist.sp.800-133r1","National Institute of Standards and Technology","report",2019-07-23,2019
"10.2196/13911","JMIR Publications Inc.","journal-article",2019-09-27,2019
"10.1016/j.watres.2019.114909","Elsevier BV","journal-article",2019-07-23,2019
"10.3390/s19071526","MDPI AG","journal-article",2019-03-29,2019
"10.5334/jors.258","Ubiquity Press, Ltd.","journal-article",2019-04-18,2019
"10.1111/bor.12414","Wiley","journal-article",2019-10-14,2019
"10.1177/1088868319850738","SAGE Publications","journal-article",2019-06-10,2019
"10.1080/17512549.2019.1615549","Informa UK Limited","journal-article",2019-05-14,2019
"10.2196/11486","JMIR Publications Inc.","journal-article",2019-03-20,2019
"10.1016/j.healthplace.2019.05.014","Elsevier BV","journal-article",2019-06-18,2019
"10.1144/petgeo2019-051","Geological Society of London","journal-article",2019-10-14,2019
"10.2196/13622","JMIR Publications Inc.","journal-article",2019-10-08,2019
"10.1016/j.schres.2019.08.031","Elsevier BV","journal-article",2019-09-05,2019
"10.1073/pnas.1815663116","Proceedings of the National Academy of Sciences","journal-article",2019-03-26,2019
"10.6028/nist.sp.800-204","National Institute of Standards and Technology","report",2019-08-07,2019
"10.1080/23311916.2019.1649852","Informa UK Limited","journal-article",2019-07-30,2019
"10.1002/aur.2191","Wiley","journal-article",2019-08-10,2019
"10.1177/0883073819855531","SAGE Publications","journal-article",2019-06-26,2019
"10.1007/s10826-019-01646-8","Springer Science and Business Media LLC","journal-article",2019-10-26,2019
"10.1071/zo19039","CSIRO Publishing","journal-article",2019-08-19,2019
"10.5194/se-2019-118","Copernicus GmbH","posted-content",2019-07-08,2019
"10.1163/9789004311367","BRILL","book",2016-02-23,2016
"10.1029/2019wr025305","American Geophysical Union (AGU)","journal-article",2019-11-08,2019
"10.4324/9781315202129-3","Routledge","book-chapter",2018-10-14,2018
"10.1007/s11186-019-09341-9","Springer Science and Business Media LLC","journal-article",2019-02-18,2019
"10.1080/00380253.2019.1580547","Informa UK Limited","journal-article",2019-04-02,2019
"10.1016/j.jenvp.2019.101351","Elsevier BV","journal-article",2019-09-24,2019
"10.3390/info10060188","MDPI AG","journal-article",2019-05-31,2019
"10.3390/su11174690","MDPI AG","journal-article",2019-08-28,2019
"10.2196/14300","JMIR Publications Inc.","journal-article",2019-06-09,2019
"10.1097/ede.0000000000000990","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-04-08,2019
"10.1177/0038038519838752","SAGE Publications","journal-article",2019-04-09,2019
"10.3390/bs9090100","MDPI AG","journal-article",2019-09-16,2019
"10.1037/mot0000133","American Psychological Association (APA)","journal-article",2019-03-21,2019
"10.1098/rsif.2019.0260","The Royal Society","journal-article",2019-08-14,2019
"10.1111/bre.12372","Wiley","journal-article",2019-05-16,2019
"10.1038/s41562-019-0766-4","Springer Science and Business Media LLC","journal-article",2019-11-11,2019
"10.1016/j.neubiorev.2019.11.012","Elsevier BV","journal-article",2019-11-17,2019
"10.3390/rs11171957","MDPI AG","journal-article",2019-08-21,2019
"10.1177/1475725719848574","SAGE Publications","journal-article",2019-06-03,2019
"10.2196/14358","JMIR Publications Inc.","journal-article",2019-09-25,2019
"10.2196/14410","JMIR Publications Inc.","journal-article",2019-11-12,2019
"10.3390/genes10050373","MDPI AG","journal-article",2019-05-16,2019
"10.1016/j.cognition.2017.05.027","Elsevier BV","journal-article",2017-06-07,2017
"10.22148/16.035","CA: Journal of Cultural Analytics","journal-article",2019-04-16,2019
"10.22148/16.034","CA: Journal of Cultural Analytics","journal-article",2019-03-25,2019
"10.2196/14566","JMIR Publications Inc.","journal-article",2019-11-02,2019
"10.22148/16.036","CA: Journal of Cultural Analytics","journal-article",2019-05-02,2019
"10.1016/j.bbr.2019.112299","Elsevier BV","journal-article",2019-10-18,2019
"10.3390/e21070629","MDPI AG","journal-article",2019-06-26,2019
"10.1016/j.beth.2019.09.005","Elsevier BV","journal-article",2019-11-26,2019
"10.1029/2019ms001621","American Geophysical Union (AGU)","journal-article",2019-07-30,2019
"10.1044/2018_jslhr-s-18-0006","American Speech Language Hearing Association","journal-article",2019-05-13,2019
"10.1016/j.envsoft.2019.104533","Elsevier BV","journal-article",2019-09-30,2019
"10.5194/acp-2019-403","Copernicus GmbH","posted-content",2019-06-24,2019
"10.12973/eurasia.2017.00602a","Modestum Limited","journal-article",2016-12-20,2016
"10.1016/j.esd.2019.05.004","Elsevier BV","journal-article",2019-06-26,2019
"10.3390/foods8060220","MDPI AG","journal-article",2019-06-21,2019
"10.1002/ajpa.23943","Wiley","journal-article",2019-10-23,2019
"10.3390/molecules24122327","MDPI AG","journal-article",2019-06-25,2019
"10.1016/j.apenergy.2019.03.174","Elsevier BV","journal-article",2019-04-17,2019
"10.1016/j.heliyon.2019.e02130","Elsevier BV","journal-article",2019-07-27,2019
"10.3390/rs11141697","MDPI AG","journal-article",2019-07-18,2019
"10.1016/j.healthplace.2019.102159","Elsevier BV","journal-article",2019-07-04,2019
"10.1007/s11266-018-00081-5","Springer Science and Business Media LLC","journal-article",2019-01-24,2019
"10.1111/jeb.13542","Wiley","journal-article",2019-09-17,2019
"10.1163/9789004389984_015","Brill | Nijhoff","book-chapter",2019-01-04,2019
"10.1016/j.aap.2019.02.003","Elsevier BV","journal-article",2019-02-14,2019
"10.3390/plants8090306","MDPI AG","journal-article",2019-08-27,2019
"10.1590/s0104-40362019002701629","FapUNIFESP (SciELO)","journal-article",2019-06-19,2019
"10.1177/0146621619835496","SAGE Publications","journal-article",2019-04-12,2019
"10.1016/j.bbr.2019.112353","Elsevier BV","journal-article",2019-11-11,2019
"10.1029/2019ja027071","American Geophysical Union (AGU)","journal-article",2019-11-17,2019
"10.3390/s19173729","MDPI AG","journal-article",2019-08-28,2019
"10.3390/inventions4030040","MDPI AG","journal-article",2019-08-02,2019
"10.3390/joitmc5030053","MDPI AG","journal-article",2019-08-09,2019
"10.3390/math7070582","MDPI AG","journal-article",2019-07-01,2019
"10.21009/jisae.042.07","Universitas Negeri Jakarta","journal-article",2019-05-24,2019
"10.1007/s40593-019-00183-1","Springer Science and Business Media LLC","journal-article",2019-07-02,2019
"10.15406/apar.2014.01.00029","MedCrave Group, LLC","journal-article",2015-01-24,2015
"10.3390/insects10090287","MDPI AG","journal-article",2019-09-09,2019
"10.3390/a12100206","MDPI AG","journal-article",2019-10-01,2019
"10.3390/atoms7040097","MDPI AG","journal-article",2019-10-17,2019
"10.1097/j.pain.0000000000001665","Ovid Technologies (Wolters Kluwer Health)","journal-article",2019-07-29,2019
"10.3390/medicina55100674","MDPI AG","journal-article",2019-10-07,2019
"10.3390/s19173783","MDPI AG","journal-article",2019-09-02,2019
"10.1093/gji/ggz545","Oxford University Press (OUP)","journal-article",2019-12-02,2019
"10.3390/atoms7030086","MDPI AG","journal-article",2019-09-04,2019
"10.3390/v11090798","MDPI AG","journal-article",2019-08-29,2019
